#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Light , lux","Dew Point , °C"
18821,01/27/2025 13:10:45,95.619,35.658,9.07,0.0,-1.98
18822,01/27/2025 13:11:45,89.342,35.643,8.83,0.0,-2.34
18823,01/27/2025 13:12:45,98.656,35.626,9.07,0.0,-2.0
18824,01/27/2025 13:13:45,99.492,35.64,9.28,0.0,-1.68
18825,01/27/2025 13:14:45,98.137,35.667,9.44,0.0,-1.42
18826,01/27/2025 13:15:45,97.365,35.707,9.49,0.0,-1.32
18827,01/27/2025 13:16:45,97.292,35.744,9.33,0.0,-1.53
18828,01/27/2025 13:17:45,96.287,35.76,9.08,0.0,-1.88
18829,01/27/2025 13:18:45,91.487,35.747,8.93,0.0,-2.11
18830,01/27/2025 13:19:45,97.865,35.725,8.96,0.0,-2.08
18831,01/27/2025 13:20:45,99.846,35.712,9.38,0.0,-1.48
18832,01/27/2025 13:21:45,98.726,35.708,9.39,0.0,-1.46
18833,01/27/2025 13:22:45,97.987,35.715,9.38,0.0,-1.48
18834,01/27/2025 13:23:45,98.116,35.717,9.28,0.0,-1.62
18835,01/27/2025 13:24:45,87.932,35.712,9.08,0.0,-1.92
18836,01/27/2025 13:25:45,89.912,35.698,8.91,0.0,-2.18
18837,01/27/2025 13:26:45,101.537,35.677,8.95,0.0,-2.15
18838,01/27/2025 13:27:45,99.794,35.657,9.05,0.0,-2.01
18839,01/27/2025 13:28:45,98.656,35.645,9.03,0.0,-2.04
18840,01/27/2025 13:29:45,98.134,35.64,9.29,0.0,-1.66
18841,01/27/2025 13:30:45,99.66,35.641,9.13,0.0,-1.9
18842,01/27/2025 13:31:45,87.153,35.631,9.08,0.0,-1.98
18843,01/27/2025 13:32:45,91.331,35.608,8.95,0.0,-2.2
18844,01/27/2025 13:33:45,100.42,35.579,9.31,0.0,-1.68
18845,01/27/2025 13:34:45,99.11,35.569,9.57,0.0,-1.31
18846,01/27/2025 13:35:45,98.216,35.583,9.54,0.0,-1.34
18847,01/27/2025 13:36:45,97.853,35.595,9.46,0.0,-1.45
18848,01/27/2025 13:37:45,101.439,35.61,9.47,0.0,-1.42
18849,01/27/2025 13:38:45,91.206,35.618,9.43,0.0,-1.48
18850,01/27/2025 13:39:45,88.847,35.626,9.13,0.0,-1.91
18851,01/27/2025 13:40:45,100.389,35.621,9.08,0.0,-1.99
18852,01/27/2025 13:41:45,98.717,35.618,9.06,0.0,-2.02
18853,01/27/2025 13:42:45,97.74,35.63,9.11,0.0,-1.93
18854,01/27/2025 13:43:45,97.53,35.638,9.12,0.0,-1.91
18855,01/27/2025 13:44:45,101.5,35.638,9.11,0.0,-1.93
18856,01/27/2025 13:45:45,92.753,35.633,9.0,0.0,-2.1
18857,01/27/2025 13:46:45,93.208,35.621,9.11,0.0,-1.93
18858,01/27/2025 13:47:45,100.252,35.61,9.38,0.0,-1.56
18859,01/27/2025 13:48:45,99.104,35.603,9.34,0.0,-1.62
18860,01/27/2025 13:49:45,97.951,35.606,9.32,0.0,-1.64
18861,01/27/2025 13:50:45,97.469,35.606,9.32,0.0,-1.64
18862,01/27/2025 13:51:45,96.306,35.605,9.11,0.0,-1.95
18863,01/27/2025 13:52:45,89.174,35.595,9.06,0.0,-2.03
18864,01/27/2025 13:53:45,101.842,35.586,9.12,0.0,-1.95
18865,01/27/2025 13:54:45,98.955,35.588,8.94,0.0,-2.21
18866,01/27/2025 13:55:45,97.984,35.591,8.98,0.0,-2.16
18867,01/27/2025 13:56:45,97.313,35.606,9.34,0.0,-1.61
18868,01/27/2025 13:57:45,98.674,35.638,9.38,0.0,-1.54
18869,01/27/2025 13:58:45,96.425,35.66,9.21,0.0,-1.76
18870,01/27/2025 13:59:45,89.042,35.657,8.98,0.0,-2.11
18871,01/27/2025 14:00:45,100.453,35.65,9.31,0.0,-1.62
18872,01/27/2025 14:01:45,98.921,35.645,9.34,0.0,-1.58
18873,01/27/2025 14:02:45,97.935,35.657,9.36,0.0,-1.55
18874,01/27/2025 14:03:45,97.319,35.673,9.43,0.0,-1.44
18875,01/27/2025 14:04:45,101.585,35.685,9.13,0.0,-1.87
18876,01/27/2025 14:05:45,89.473,35.678,9.05,0.0,-1.99
18877,01/27/2025 14:06:45,95.634,35.678,8.98,0.0,-2.1
18878,01/27/2025 14:07:45,99.489,35.67,8.98,0.0,-2.1
18879,01/27/2025 14:08:45,97.517,35.675,9.01,0.0,-2.05
18880,01/27/2025 14:09:45,96.782,35.697,9.21,0.0,-1.73
18881,01/27/2025 14:10:45,96.574,35.715,9.13,0.0,-1.84
18882,01/27/2025 14:11:45,100.606,35.73,9.18,0.0,-1.76
18883,01/27/2025 14:12:45,89.674,35.735,9.1,0.0,-1.88
18884,01/27/2025 14:13:45,101.65,35.742,9.25,0.0,-1.65
18885,01/27/2025 14:14:45,99.351,35.745,9.26,0.0,-1.62
18886,01/27/2025 14:15:45,98.109,35.752,9.39,0.0,-1.43
18887,01/27/2025 14:16:45,97.16,35.759,9.43,0.0,-1.37
18888,01/27/2025 14:17:45,99.901,35.77,9.25,0.0,-1.63
18889,01/27/2025 14:18:45,87.898,35.764,8.96,0.0,-2.05
18890,01/27/2025 14:19:45,94.38,35.755,8.98,0.0,-2.03
18891,01/27/2025 14:20:45,99.748,35.749,9.08,0.0,-1.89
18892,01/27/2025 14:21:45,97.847,35.76,9.08,0.0,-1.88
18893,01/27/2025 14:22:45,97.002,35.77,9.01,0.0,-1.97
18894,01/27/2025 14:23:45,96.294,35.782,9.15,0.0,-1.77
18895,01/27/2025 14:24:45,100.917,35.787,9.03,0.0,-1.93
18896,01/27/2025 14:25:45,95.274,35.779,8.93,0.0,-2.09
18897,01/27/2025 14:26:45,100.475,35.767,9.16,0.0,-1.75
18898,01/27/2025 14:27:45,98.079,35.77,9.28,0.0,-1.58
18899,01/27/2025 14:28:45,96.968,35.786,9.54,0.0,-1.19
18900,01/27/2025 14:29:45,96.638,35.809,9.51,0.0,-1.21
18901,01/27/2025 14:30:45,98.775,35.816,9.28,0.0,-1.54
18902,01/27/2025 14:31:45,97.182,35.823,9.32,0.0,-1.49
18903,01/27/2025 14:32:45,100.926,35.817,9.18,0.0,-1.69
18904,01/27/2025 14:33:45,98.225,35.829,9.36,0.0,-1.41
18905,01/27/2025 14:34:45,96.519,35.861,9.4,0.0,-1.34
18906,01/27/2025 14:35:45,95.671,35.891,9.23,0.0,-1.56
18907,01/27/2025 14:36:45,97.444,35.903,9.25,0.0,-1.52
18908,01/27/2025 14:37:45,99.33,35.903,9.09,0.0,-1.77
18909,01/27/2025 14:38:45,100.649,35.893,9.13,0.0,-1.7
18910,01/27/2025 14:39:45,98.183,35.891,9.38,0.0,-1.34
18911,01/27/2025 14:40:45,97.191,35.895,9.33,0.0,-1.41
18912,01/27/2025 14:41:45,96.007,35.9,9.37,0.0,-1.36
18913,01/27/2025 14:42:45,98.308,35.898,9.2,0.0,-1.6
18914,01/27/2025 14:43:45,98.924,35.888,9.05,0.0,-1.83
18915,01/27/2025 14:44:45,100.96,35.856,8.99,0.0,-1.95
18916,01/27/2025 14:45:45,97.832,35.839,8.99,0.0,-1.96
18917,01/27/2025 14:46:45,96.071,35.828,9.12,0.0,-1.77
18918,01/27/2025 14:47:45,96.162,35.816,9.12,0.0,-1.78
18919,01/27/2025 14:48:45,97.63,35.804,9.15,0.0,-1.75
18920,01/27/2025 14:49:45,99.382,35.789,8.92,0.0,-2.1
18921,01/27/2025 14:50:45,99.925,35.767,9.4,0.0,-1.41
18922,01/27/2025 14:51:45,97.288,35.759,9.25,0.0,-1.63
18923,01/27/2025 14:52:45,96.983,35.754,9.27,0.0,-1.61
18924,01/27/2025 14:53:45,96.556,35.757,9.39,0.0,-1.42
18925,01/27/2025 14:54:45,99.98,35.749,9.16,0.0,-1.77
18926,01/27/2025 14:55:45,95.409,35.735,8.92,0.0,-2.15
18927,01/27/2025 14:56:45,99.953,35.713,9.2,0.0,-1.74
18928,01/27/2025 14:57:45,97.932,35.722,9.45,0.0,-1.38
18929,01/27/2025 14:58:45,96.928,35.739,9.46,0.0,-1.34
18930,01/27/2025 14:59:45,96.526,35.762,9.79,0.0,-0.85
18931,01/27/2025 15:00:45,99.837,35.797,9.73,0.0,-0.92
18932,01/27/2025 15:01:45,95.839,35.824,9.4,0.0,-1.37
18933,01/27/2025 15:02:45,99.031,35.843,9.35,0.0,-1.43
18934,01/27/2025 15:03:45,99.004,35.863,9.46,0.0,-1.24
18935,01/27/2025 15:04:45,97.401,35.888,9.25,0.0,-1.54
18936,01/27/2025 15:05:45,97.298,35.907,9.17,0.0,-1.65
18937,01/27/2025 15:06:45,96.568,35.92,9.15,0.0,-1.66
18938,01/27/2025 15:07:45,100.636,35.923,9.0,0.0,-1.88
18939,01/27/2025 15:08:45,94.856,35.93,9.09,0.0,-1.75
18940,01/27/2025 15:09:45,99.605,35.933,8.87,0.0,-2.07
18941,01/27/2025 15:10:45,97.255,35.949,9.18,0.0,-1.59
18942,01/27/2025 15:11:45,96.623,35.969,9.27,0.0,-1.45
18943,01/27/2025 15:12:45,96.117,35.992,9.27,0.0,-1.43
18944,01/27/2025 15:13:45,100.468,36.001,9.04,0.0,-1.77
18945,01/27/2025 15:14:45,101.909,36.001,8.95,0.0,-1.89
18946,01/27/2025 15:15:45,98.585,36.004,9.04,0.0,-1.76
18947,01/27/2025 15:16:45,97.542,36.006,9.04,0.0,-1.76
18948,01/27/2025 15:17:45,96.788,36.004,8.97,0.0,-1.86
18949,01/27/2025 15:18:45,97.624,36.002,9.04,0.0,-1.77
18950,01/27/2025 15:19:45,98.546,35.994,8.79,0.0,-2.15
18951,01/27/2025 15:20:45,95.808,35.979,8.54,0.0,-2.55
18952,01/27/2025 15:21:45,99.327,35.962,8.81,0.0,-2.14
18953,01/27/2025 15:22:45,97.493,35.954,8.71,0.0,-2.3
18954,01/27/2025 15:23:45,96.718,35.949,8.84,0.0,-2.1
18955,01/27/2025 15:24:45,96.507,35.935,8.86,0.0,-2.09
18956,01/27/2025 15:25:45,100.853,35.91,8.79,0.0,-2.21
18957,01/27/2025 15:26:45,86.79,35.878,8.79,0.0,-2.24
18958,01/27/2025 15:27:45,90.898,35.841,8.66,0.0,-2.47
18959,01/27/2025 15:28:45,99.657,35.817,9.02,0.0,-1.93
18960,01/27/2025 15:29:45,97.786,35.811,9.17,0.0,-1.72
18961,01/27/2025 15:30:45,96.983,35.819,9.28,0.0,-1.54
18962,01/27/2025 15:31:45,96.135,35.834,9.12,0.0,-1.77
18963,01/27/2025 15:32:45,101.332,35.831,8.89,0.0,-2.12
18964,01/27/2025 15:33:45,92.506,35.823,8.72,0.0,-2.38
18965,01/27/2025 15:34:45,100.624,35.802,8.75,0.0,-2.35
18966,01/27/2025 15:35:45,97.621,35.784,8.74,0.0,-2.39
18967,01/27/2025 15:36:45,96.434,35.774,8.89,0.0,-2.16
18968,01/27/2025 15:37:45,96.068,35.76,9.02,0.0,-1.97
18969,01/27/2025 15:38:45,97.99,35.75,8.97,0.0,-2.06
18970,01/27/2025 15:39:45,98.927,35.735,9.1,0.0,-1.87
18971,01/27/2025 15:40:45,99.931,35.722,9.38,0.0,-1.47
18972,01/27/2025 15:41:45,97.685,35.72,9.32,0.0,-1.56
18973,01/27/2025 15:42:45,96.641,35.717,9.12,0.0,-1.86
18974,01/27/2025 15:43:45,95.961,35.722,9.3,0.0,-1.59
18975,01/27/2025 15:44:45,98.479,35.734,9.0,0.0,-2.02
18976,01/27/2025 15:45:45,98.558,35.73,8.78,0.0,-2.35
18977,01/27/2025 15:46:45,99.776,35.722,8.82,0.0,-2.31
18978,01/27/2025 15:47:45,98.582,35.719,8.73,0.0,-2.44
18979,01/27/2025 15:48:45,96.794,35.713,8.87,0.0,-2.24
18980,01/27/2025 15:49:45,96.205,35.695,9.05,0.0,-1.98
18981,01/27/2025 15:50:45,96.266,35.683,9.01,0.0,-2.04
18982,01/27/2025 15:51:45,100.862,35.658,8.96,0.0,-2.13
18983,01/27/2025 15:52:45,94.023,35.633,8.85,0.0,-2.32
18984,01/27/2025 15:53:45,102.037,35.61,9.03,0.0,-2.07
18985,01/27/2025 15:54:45,99.211,35.588,9.11,0.0,-1.96
18986,01/27/2025 15:55:45,98.366,35.583,9.16,0.0,-1.9
18987,01/27/2025 15:56:45,97.945,35.578,9.16,0.0,-1.9
18988,01/27/2025 15:57:45,99.922,35.574,8.88,0.0,-2.32
18989,01/27/2025 15:58:45,83.803,35.561,8.74,0.0,-2.54
18990,01/27/2025 15:59:45,87.456,35.539,8.75,0.0,-2.55
18991,01/27/2025 16:00:45,99.501,35.521,8.76,0.0,-2.54
18992,01/27/2025 16:01:45,99.721,35.508,8.88,0.0,-2.37
18993,01/27/2025 16:02:45,98.695,35.498,8.96,0.0,-2.26
18994,01/27/2025 16:03:45,98.512,35.484,8.96,0.0,-2.27
18995,01/27/2025 16:04:45,99.608,35.472,8.94,0.0,-2.3
18996,01/27/2025 16:05:45,88.414,35.454,8.85,0.0,-2.46
18997,01/27/2025 16:06:45,85.765,35.434,8.86,0.0,-2.46
18998,01/27/2025 16:07:45,83.659,35.402,8.68,0.0,-2.76
18999,01/27/2025 16:08:45,101.259,35.386,9.14,0.0,-2.07
19000,01/27/2025 16:09:45,99.69,35.367,9.16,0.0,-2.06
19001,01/27/2025 16:10:45,99.492,35.362,9.21,0.0,-1.99
19002,01/27/2025 16:11:45,99.086,35.357,9.22,0.0,-1.97
19003,01/27/2025 16:12:45,98.872,35.361,8.99,0.0,-2.31
19004,01/27/2025 16:13:45,89.72,35.356,8.91,0.0,-2.45
19005,01/27/2025 16:14:45,89.677,35.337,8.87,0.0,-2.51
19006,01/27/2025 16:15:45,85.801,35.309,8.77,0.0,-2.68
19007,01/27/2025 16:16:45,100.673,35.282,8.86,0.0,-2.57
19008,01/27/2025 16:17:45,98.991,35.256,8.92,0.0,-2.5
19009,01/27/2025 16:18:45,98.003,35.246,9.17,0.0,-2.14
19010,01/27/2025 16:19:45,97.758,35.232,9.23,0.0,-2.05
19011,01/27/2025 16:20:45,100.511,35.229,9.17,0.0,-2.15
19012,01/27/2025 16:21:45,88.713,35.217,9.05,0.0,-2.33
19013,01/27/2025 16:22:45,86.293,35.202,8.87,0.0,-2.61
19014,01/27/2025 16:23:45,97.865,35.189,8.84,0.0,-2.67
19015,01/27/2025 16:24:45,100.09,35.186,9.33,0.0,-1.94
19016,01/27/2025 16:25:45,99.092,35.191,9.31,0.0,-1.96
19017,01/27/2025 16:26:45,98.433,35.197,9.35,0.0,-1.91
19018,01/27/2025 16:27:45,98.308,35.209,9.13,0.0,-2.22
19019,01/27/2025 16:28:45,88.331,35.209,9.07,0.0,-2.31
19020,01/27/2025 16:29:45,85.969,35.196,8.75,0.0,-2.8
19021,01/27/2025 16:30:45,90.019,35.182,8.7,0.0,-2.89
19022,01/27/2025 16:31:45,99.812,35.166,8.73,0.0,-2.85
19023,01/27/2025 16:32:45,99.278,35.147,8.89,0.0,-2.63
19024,01/27/2025 16:33:45,98.665,35.141,8.87,0.0,-2.66
19025,01/27/2025 16:34:45,98.393,35.147,9.01,0.0,-2.44
19026,01/27/2025 16:35:45,99.461,35.149,8.9,0.0,-2.61
19027,01/27/2025 16:36:45,85.566,35.156,8.8,0.0,-2.75
19028,01/27/2025 16:37:45,87.984,35.146,8.72,0.0,-2.89
19029,01/27/2025 16:38:45,86.949,35.137,8.58,0.0,-3.1
19030,01/27/2025 16:39:45,101.268,35.129,8.8,0.0,-2.77
19031,01/27/2025 16:40:45,99.821,35.114,9.18,0.0,-2.22
19032,01/27/2025 16:41:45,98.402,35.112,9.1,0.0,-2.34
19033,01/27/2025 16:42:45,97.826,35.111,9.18,0.0,-2.22
19034,01/27/2025 16:43:45,99.422,35.094,8.93,0.0,-2.6
19035,01/27/2025 16:44:45,90.99,35.082,8.73,0.0,-2.91
19036,01/27/2025 16:45:45,91.359,35.067,8.68,0.0,-3.0
19037,01/27/2025 16:46:45,90.544,35.054,8.68,0.0,-3.01
19038,01/27/2025 16:47:45,100.899,35.046,8.63,0.0,-3.09
19039,01/27/2025 16:48:45,98.759,35.043,8.58,0.0,-3.17
19040,01/27/2025 16:49:45,97.523,35.043,8.76,0.0,-2.89
19041,01/27/2025 16:50:45,97.005,35.051,8.83,0.0,-2.79
19042,01/27/2025 16:51:45,99.937,35.053,8.85,0.0,-2.76
19043,01/27/2025 16:52:45,86.397,35.056,8.71,0.0,-2.96
19044,01/27/2025 16:53:45,91.701,35.046,8.58,0.0,-3.17
19045,01/27/2025 16:54:45,97.407,35.028,8.55,0.0,-3.24
19046,01/27/2025 16:55:45,99.483,35.016,9.08,0.0,-2.44
19047,01/27/2025 16:56:45,97.707,35.011,9.0,0.0,-2.57
19048,01/27/2025 16:57:45,97.102,35.016,9.1,0.0,-2.41
19049,01/27/2025 16:58:45,97.075,35.014,9.1,0.0,-2.41
19050,01/27/2025 16:59:45,99.086,35.014,8.93,0.0,-2.67
19051,01/27/2025 17:00:45,90.584,35.011,8.73,0.0,-2.97
19052,01/27/2025 17:01:45,92.662,35.001,8.5,0.0,-3.34
19053,01/27/2025 17:02:45,99.443,35.003,8.5,0.0,-3.34
19054,01/27/2025 17:03:45,97.533,35.001,8.76,0.0,-2.93
19055,01/27/2025 17:04:45,96.208,35.013,8.83,0.0,-2.82
19056,01/27/2025 17:05:45,95.912,35.018,8.73,0.0,-2.96
19057,01/27/2025 17:06:45,100.575,35.024,8.76,0.0,-2.91
19058,01/27/2025 17:07:45,94.942,35.019,8.68,0.0,-3.04
19059,01/27/2025 17:08:45,92.506,35.003,8.53,0.0,-3.29
19060,01/27/2025 17:09:45,99.583,34.994,8.94,0.0,-2.66
19061,01/27/2025 17:10:45,98.473,34.994,9.08,0.0,-2.46
19062,01/27/2025 17:11:45,97.939,34.996,9.03,0.0,-2.53
19063,01/27/2025 17:12:45,97.258,35.001,9.03,0.0,-2.53
19064,01/27/2025 17:13:45,100.255,34.999,8.78,0.0,-2.91
19065,01/27/2025 17:14:45,93.602,34.989,8.63,0.0,-3.14
19066,01/27/2025 17:15:45,91.722,34.968,8.5,0.0,-3.36
19067,01/27/2025 17:16:45,100.288,34.956,8.56,0.0,-3.27
19068,01/27/2025 17:17:45,97.914,34.95,8.65,0.0,-3.14
19069,01/27/2025 17:18:45,96.913,34.941,8.73,0.0,-3.03
19070,01/27/2025 17:19:45,96.431,34.943,8.83,0.0,-2.87
19071,01/27/2025 17:20:45,100.877,34.94,8.76,0.0,-2.98
19072,01/27/2025 17:21:45,90.956,34.928,8.73,0.0,-3.04
19073,01/27/2025 17:22:45,95.186,34.908,8.63,0.0,-3.2
19074,01/27/2025 17:23:45,100.777,34.893,9.07,0.0,-2.54
19075,01/27/2025 17:24:45,98.708,34.875,9.01,0.0,-2.65
19076,01/27/2025 17:25:45,97.258,34.872,9.12,0.0,-2.48
19077,01/27/2025 17:26:45,96.925,34.87,9.02,0.0,-2.63
19078,01/27/2025 17:27:45,100.31,34.872,8.86,0.0,-2.88
19079,01/27/2025 17:28:45,89.534,34.872,8.61,0.0,-3.26
19080,01/27/2025 17:29:45,90.745,34.862,8.58,0.0,-3.32
19081,01/27/2025 17:30:45,99.779,34.847,8.61,0.0,-3.28
19082,01/27/2025 17:31:45,98.128,34.838,8.74,0.0,-3.08
19083,01/27/2025 17:32:45,96.941,34.838,9.01,0.0,-2.68
19084,01/27/2025 17:33:45,96.428,34.833,8.89,0.0,-2.86
19085,01/27/2025 17:34:45,99.809,34.83,8.82,0.0,-2.96
19086,01/27/2025 17:35:45,95.143,34.823,8.68,0.0,-3.19
19087,01/27/2025 17:36:45,92.378,34.799,8.64,0.0,-3.26
19088,01/27/2025 17:37:45,100.24,34.779,9.12,0.0,-2.56
19089,01/27/2025 17:38:45,98.286,34.766,9.07,0.0,-2.64
19090,01/27/2025 17:39:45,97.493,34.762,9.13,0.0,-2.55
19091,01/27/2025 17:40:45,96.611,34.767,9.07,0.0,-2.64
19092,01/27/2025 17:41:45,101.726,34.782,8.94,0.0,-2.82
19093,01/27/2025 17:42:45,91.231,34.775,8.69,0.0,-3.21
19094,01/27/2025 17:43:45,93.034,34.764,8.61,0.0,-3.34
19095,01/27/2025 17:44:45,99.696,34.754,8.64,0.0,-3.3
19096,01/27/2025 17:45:45,98.268,34.752,8.69,0.0,-3.23
19097,01/27/2025 17:46:45,97.34,34.756,8.8,0.0,-3.04
19098,01/27/2025 17:47:45,96.962,34.762,8.95,0.0,-2.82
19099,01/27/2025 17:48:45,101.521,34.761,8.97,0.0,-2.79
19100,01/27/2025 17:49:45,89.366,34.757,8.82,0.0,-3.02
19101,01/27/2025 17:50:45,87.782,34.737,8.72,0.0,-3.19
19102,01/27/2025 17:51:45,100.822,34.724,9.18,0.0,-2.5
19103,01/27/2025 17:52:45,98.9,34.713,9.12,0.0,-2.61
19104,01/27/2025 17:53:45,98.268,34.701,9.22,0.0,-2.47
19105,01/27/2025 17:54:45,97.905,34.703,9.22,0.0,-2.47
19106,01/27/2025 17:55:45,101.238,34.703,8.95,0.0,-2.86
19107,01/27/2025 17:56:45,84.932,34.703,8.72,0.0,-3.21
19108,01/27/2025 17:57:45,88.402,34.693,8.6,0.0,-3.4
19109,01/27/2025 17:58:45,101.122,34.699,8.64,0.0,-3.34
19110,01/27/2025 17:59:45,98.47,34.696,8.66,0.0,-3.32
19111,01/27/2025 18:00:45,97.453,34.701,8.8,0.0,-3.09
19112,01/27/2025 18:01:45,96.703,34.704,8.98,0.0,-2.81
19113,01/27/2025 18:02:45,99.208,34.706,8.85,0.0,-3.01
19114,01/27/2025 18:03:45,94.685,34.708,8.84,0.0,-3.03
19115,01/27/2025 18:04:45,93.474,34.688,8.83,0.0,-3.05
19116,01/27/2025 18:05:45,101.839,34.674,9.07,0.0,-2.71
19117,01/27/2025 18:06:45,99.08,34.668,9.1,0.0,-2.67
19118,01/27/2025 18:07:45,97.966,34.663,9.29,0.0,-2.39
19119,01/27/2025 18:08:45,97.42,34.656,9.11,0.0,-2.65
19120,01/27/2025 18:09:45,98.25,34.66,9.16,0.0,-2.58
19121,01/27/2025 18:10:45,96.706,34.653,8.9,0.0,-2.98
19122,01/27/2025 18:11:45,90.886,34.638,8.73,0.0,-3.24
19123,01/27/2025 18:12:45,101.375,34.628,8.7,0.0,-3.3
19124,01/27/2025 18:13:45,98.412,34.613,8.83,0.0,-3.1
19125,01/27/2025 18:14:45,97.011,34.61,9.03,0.0,-2.81
19126,01/27/2025 18:15:45,96.309,34.613,8.96,0.0,-2.91
19127,01/27/2025 18:16:45,97.401,34.612,9.05,0.0,-2.78
19128,01/27/2025 18:17:45,96.77,34.612,9.01,0.0,-2.83
19129,01/27/2025 18:18:45,89.351,34.598,8.88,0.0,-3.05
19130,01/27/2025 18:19:45,98.671,34.59,8.77,0.0,-3.23
19131,01/27/2025 18:20:45,99.559,34.582,9.26,0.0,-2.49
19132,01/27/2025 18:21:45,98.445,34.575,9.44,0.0,-2.24
19133,01/27/2025 18:22:45,97.838,34.574,9.46,0.0,-2.22
19134,01/27/2025 18:23:45,98.009,34.572,9.36,0.0,-2.36
19135,01/27/2025 18:24:45,96.773,34.567,9.11,0.0,-2.73
19136,01/27/2025 18:25:45,92.592,34.554,8.96,0.0,-2.96
19137,01/27/2025 18:26:45,88.087,34.539,8.91,0.0,-3.04
19138,01/27/2025 18:27:45,100.31,34.524,8.89,0.0,-3.08
19139,01/27/2025 18:28:45,98.601,34.518,9.09,0.0,-2.79
19140,01/27/2025 18:29:45,97.752,34.509,9.06,0.0,-2.84
19141,01/27/2025 18:30:45,97.035,34.501,9.19,0.0,-2.65
19142,01/27/2025 18:31:45,99.525,34.496,9.19,0.0,-2.66
19143,01/27/2025 18:32:45,92.531,34.483,9.12,0.0,-2.77
19144,01/27/2025 18:33:45,85.841,34.465,8.98,0.0,-3.0
19145,01/27/2025 18:34:45,101.317,34.453,9.36,0.0,-2.45
19146,01/27/2025 18:35:45,98.698,34.44,9.41,0.0,-2.39
19147,01/27/2025 18:36:45,97.6,34.435,9.44,0.0,-2.35
19148,01/27/2025 18:37:45,97.249,34.423,9.5,0.0,-2.26
19149,01/27/2025 18:38:45,99.062,34.423,9.39,0.0,-2.43
19150,01/27/2025 18:39:45,88.283,34.423,9.14,0.0,-2.79
19151,01/27/2025 18:40:45,88.206,34.407,9.16,0.0,-2.78
19152,01/27/2025 18:41:45,97.829,34.395,9.08,0.0,-2.9
19153,01/27/2025 18:42:45,98.546,34.381,9.19,0.0,-2.75
19154,01/27/2025 18:43:45,96.712,34.372,9.17,0.0,-2.78
19155,01/27/2025 18:44:45,95.964,34.372,9.42,0.0,-2.42
19156,01/27/2025 18:45:45,95.76,34.372,9.4,0.0,-2.44
19157,01/27/2025 18:46:45,101.65,34.372,9.42,0.0,-2.42
19158,01/27/2025 18:47:45,93.205,34.372,9.32,0.0,-2.57
19159,01/27/2025 18:48:45,101.219,34.366,9.47,0.0,-2.35
19160,01/27/2025 18:49:45,98.097,34.356,9.69,0.0,-2.06
19161,01/27/2025 18:50:45,96.938,34.364,9.67,0.0,-2.08
19162,01/27/2025 18:51:45,96.571,34.371,9.62,0.0,-2.14
19163,01/27/2025 18:52:45,97.829,34.377,9.55,0.0,-2.23
19164,01/27/2025 18:53:45,96.641,34.376,9.35,0.0,-2.52
19165,01/27/2025 18:54:45,95.1,34.364,9.22,0.0,-2.72
19166,01/27/2025 18:55:45,100.545,34.356,9.22,0.0,-2.72
19167,01/27/2025 18:56:45,97.523,34.353,9.27,0.0,-2.65
19168,01/27/2025 18:57:45,96.507,34.364,9.3,0.0,-2.6
19169,01/27/2025 18:58:45,95.604,34.372,9.39,0.0,-2.47
19170,01/27/2025 18:59:45,97.417,34.381,9.5,0.0,-2.3
19171,01/27/2025 19:00:45,98.888,34.379,9.39,0.0,-2.47
19172,01/27/2025 19:01:45,93.571,34.377,9.25,0.0,-2.66
19173,01/27/2025 19:02:45,98.75,34.376,9.73,0.0,-1.98
19174,01/27/2025 19:03:45,97.044,34.384,9.75,0.0,-1.95
19175,01/27/2025 19:04:45,96.309,34.394,9.83,0.0,-1.83
19176,01/27/2025 19:05:45,95.995,34.402,9.85,0.0,-1.8
19177,01/27/2025 19:06:45,100.667,34.4,9.73,0.0,-1.96
19178,01/27/2025 19:07:45,94.856,34.394,9.57,0.0,-2.2
19179,01/27/2025 19:08:45,100.987,34.379,9.63,0.0,-2.11
19180,01/27/2025 19:09:45,97.719,34.371,9.82,0.0,-1.87
19181,01/27/2025 19:10:45,96.034,34.376,10.03,0.0,-1.57
19182,01/27/2025 19:11:45,95.781,34.379,10.18,0.0,-1.37
19183,01/27/2025 19:12:45,96.397,34.397,10.34,0.0,-1.14
19184,01/27/2025 19:13:45,102.013,34.409,10.21,0.0,-1.3
19185,01/27/2025 19:14:45,92.778,34.41,10.18,0.0,-1.35
19186,01/27/2025 19:15:45,98.802,34.41,10.59,0.0,-0.8
19187,01/27/2025 19:16:45,97.34,34.417,10.71,0.0,-0.65
19188,01/27/2025 19:17:45,96.574,34.43,10.81,0.0,-0.51
19189,01/27/2025 19:18:45,95.818,34.433,10.74,0.0,-0.59
19190,01/27/2025 19:19:45,100.456,34.432,10.56,0.0,-0.83
19191,01/27/2025 19:20:45,94.42,34.427,10.43,0.0,-1.0
19192,01/27/2025 19:21:45,100.188,34.407,10.41,0.0,-1.04
19193,01/27/2025 19:22:45,97.545,34.4,10.51,0.0,-0.92
19194,01/27/2025 19:23:45,96.236,34.402,10.66,0.0,-0.72
19195,01/27/2025 19:24:45,95.421,34.405,10.72,0.0,-0.64
19196,01/27/2025 19:25:45,97.578,34.402,10.71,0.0,-0.66
19197,01/27/2025 19:26:45,98.656,34.391,10.71,0.0,-0.67
