#,Date-Time (EST/EDT),"ACCurrent , amp","Temperature , °C","RH , %","Light , lux","Dew Point , °C"
10684,03/05/2025 22:35:26,97.871,31.083,24.82,0.0,8.64
10685,03/05/2025 22:36:26,97.963,31.042,24.86,0.0,8.64
10686,03/05/2025 22:37:26,98.036,31.045,24.84,0.0,8.63
10687,03/05/2025 22:38:26,96.956,30.984,24.81,0.0,8.56
10688,03/05/2025 22:39:26,97.203,30.924,24.84,0.0,8.53
10689,03/05/2025 22:40:26,97.066,30.907,24.88,0.0,8.53
10690,03/05/2025 22:41:26,97.652,30.864,24.93,0.0,8.53
10691,03/05/2025 22:42:26,101.323,30.892,24.89,0.0,8.53
10692,03/05/2025 22:43:26,100.975,30.859,24.94,0.0,8.53
10693,03/05/2025 22:44:26,101.048,30.816,24.97,0.0,8.51
10694,03/05/2025 22:45:26,100.801,30.869,25.15,0.0,8.66
10695,03/05/2025 22:46:26,100.49,30.888,25.14,0.0,8.67
10696,03/05/2025 22:47:26,105.196,31.046,24.91,0.0,8.67
10697,03/05/2025 22:48:26,106.844,31.145,24.84,0.0,8.71
10698,03/05/2025 22:49:26,106.468,31.239,24.78,0.0,8.75
10699,03/05/2025 22:50:26,106.038,31.305,24.71,0.0,8.77
10700,03/05/2025 22:51:26,105.956,31.382,24.6,0.0,8.77
10701,03/05/2025 22:52:26,106.075,31.388,24.55,0.0,8.74
10702,03/05/2025 22:53:26,106.423,31.428,24.53,0.0,8.76
10703,03/05/2025 22:54:26,109.114,31.485,24.49,0.0,8.79
10704,03/05/2025 22:55:26,109.169,31.549,24.45,0.0,8.82
10705,03/05/2025 22:56:26,109.618,31.635,24.28,0.0,8.79
10706,03/05/2025 22:57:26,109.38,31.647,24.3,0.0,8.81
10707,03/05/2025 22:58:26,103.154,31.591,24.26,0.0,8.73
10708,03/05/2025 22:59:26,102.806,31.533,24.19,0.0,8.65
10709,03/05/2025 23:00:26,102.614,31.49,24.27,0.0,8.66
10710,03/05/2025 23:01:26,101.442,31.42,24.3,0.0,8.62
10711,03/05/2025 23:02:26,97.816,31.345,24.28,0.0,8.54
10712,03/05/2025 23:03:26,97.496,31.267,24.42,0.0,8.56
10713,03/05/2025 23:04:26,96.947,31.258,24.58,0.0,8.65
10714,03/05/2025 23:05:26,95.738,31.275,24.64,0.0,8.7
10715,03/05/2025 23:06:26,94.694,31.377,24.4,0.0,8.64
10716,03/05/2025 23:07:26,95.015,31.36,24.43,0.0,8.65
10717,03/05/2025 23:08:26,94.713,31.379,24.49,0.0,8.7
10718,03/05/2025 23:09:26,94.942,31.387,24.55,0.0,8.74
10719,03/05/2025 23:10:26,95.262,31.286,24.64,0.0,8.71
10720,03/05/2025 23:11:26,95.326,31.282,24.77,0.0,8.78
10721,03/05/2025 23:12:26,96.837,31.312,24.77,0.0,8.81
10722,03/05/2025 23:13:26,95.702,31.318,24.78,0.0,8.82
10723,03/05/2025 23:14:26,95.207,31.242,24.78,0.0,8.76
10724,03/05/2025 23:15:26,95.171,31.251,24.87,0.0,8.82
10725,03/05/2025 23:16:26,95.473,31.24,24.86,0.0,8.8
10726,03/05/2025 23:17:26,95.061,31.207,24.91,0.0,8.81
10727,03/05/2025 23:18:26,94.694,31.196,24.91,0.0,8.8
10728,03/05/2025 23:19:26,94.621,31.208,24.91,0.0,8.81
10729,03/05/2025 23:20:26,95.18,31.219,24.9,0.0,8.81
10730,03/05/2025 23:21:26,95.244,31.205,24.87,0.0,8.78
10731,03/05/2025 23:22:26,95.143,31.239,24.93,0.0,8.84
10732,03/05/2025 23:23:26,95.445,31.254,25.14,0.0,8.98
10733,03/05/2025 23:24:26,95.326,31.267,25.17,0.0,9.01
10734,03/05/2025 23:25:26,95.692,31.332,25.16,0.0,9.06
10735,03/05/2025 23:26:26,94.868,31.407,25.02,0.0,9.04
10736,03/05/2025 23:27:26,95.409,31.457,25.03,0.0,9.08
10737,03/05/2025 23:28:26,95.088,31.503,25.04,0.0,9.13
10738,03/05/2025 23:29:26,95.335,31.508,25.03,0.0,9.13
10739,03/05/2025 23:30:26,95.198,31.538,24.94,0.0,9.1
10740,03/05/2025 23:31:26,95.683,31.528,24.94,0.0,9.09
10741,03/05/2025 23:32:26,94.923,31.511,24.89,0.0,9.05
10742,03/05/2025 23:33:26,95.015,31.508,24.87,0.0,9.03
10743,03/05/2025 23:34:26,95.29,31.549,24.85,0.0,9.06
10744,03/05/2025 23:35:26,95.033,31.536,24.76,0.0,8.99
10745,03/05/2025 23:36:26,94.896,31.525,24.75,0.0,8.97
10746,03/05/2025 23:37:26,95.335,31.541,24.73,0.0,8.98
10747,03/05/2025 23:38:26,95.702,31.528,24.74,0.0,8.98
10748,03/05/2025 23:39:26,95.18,31.564,24.73,0.0,9.0
10749,03/05/2025 23:40:26,95.116,31.567,24.75,0.0,9.01
10750,03/05/2025 23:41:26,95.372,31.54,24.75,0.0,8.99
10751,03/05/2025 23:42:26,95.189,31.481,24.78,0.0,8.95
10752,03/05/2025 23:43:26,94.978,31.482,24.91,0.0,9.04
10753,03/05/2025 23:44:26,91.609,31.541,24.94,0.0,9.11
10754,03/05/2025 23:45:26,95.747,31.597,24.85,0.0,9.1
10755,03/05/2025 23:46:26,94.932,31.645,24.7,0.0,9.05
10756,03/05/2025 23:47:26,95.436,31.701,24.6,0.0,9.03
10757,03/05/2025 23:48:26,95.042,31.688,24.62,0.0,9.03
10758,03/05/2025 23:49:26,94.649,31.717,24.57,0.0,9.03
10759,03/05/2025 23:50:26,93.651,31.725,24.54,0.0,9.02
10760,03/05/2025 23:51:26,93.55,31.709,24.63,0.0,9.06
10761,03/05/2025 23:52:26,93.587,31.677,24.6,0.0,9.02
10762,03/05/2025 23:53:26,92.753,31.682,24.62,0.0,9.03
10763,03/05/2025 23:54:26,93.458,31.685,24.56,0.0,8.99
10764,03/05/2025 23:55:26,94.2,31.669,24.53,0.0,8.96
10765,03/05/2025 23:56:26,93.916,31.65,24.54,0.0,8.96
10766,03/05/2025 23:57:26,93.898,31.667,24.56,0.0,8.98
10767,03/05/2025 23:58:26,93.687,31.661,24.51,0.0,8.95
10768,03/05/2025 23:59:26,94.063,31.627,24.54,0.0,8.94
10769,03/06/2025 00:00:26,94.228,31.591,24.55,0.0,8.91
10770,03/06/2025 00:01:26,94.594,31.505,24.6,0.0,8.87
10771,03/06/2025 00:02:26,92.039,31.565,24.63,0.0,8.94
10772,03/06/2025 00:03:26,90.336,31.454,24.58,0.0,8.82
10773,03/06/2025 00:04:26,91.151,31.439,24.66,0.0,8.85
10774,03/06/2025 00:05:26,91.307,31.489,24.53,0.0,8.81
10775,03/06/2025 00:06:26,91.032,31.482,24.5,0.0,8.79
10776,03/06/2025 00:07:26,90.584,31.466,24.51,0.0,8.79
10777,03/06/2025 00:08:26,90.959,31.434,24.59,0.0,8.81
10778,03/06/2025 00:09:26,91.316,31.395,24.58,0.0,8.76
10779,03/06/2025 00:10:26,91.618,31.372,24.54,0.0,8.72
10780,03/06/2025 00:11:26,91.508,31.304,24.6,0.0,8.7
10781,03/06/2025 00:12:26,90.867,31.274,24.66,0.0,8.71
10782,03/06/2025 00:13:26,90.474,31.221,24.71,0.0,8.69
10783,03/06/2025 00:14:26,91.032,31.178,24.67,0.0,8.64
10784,03/06/2025 00:15:26,90.648,31.142,24.61,0.0,8.57
10785,03/06/2025 00:16:26,90.657,31.15,24.62,0.0,8.59
10786,03/06/2025 00:17:26,91.106,31.099,24.67,0.0,8.57
10787,03/06/2025 00:18:26,91.051,31.034,24.67,0.0,8.51
10788,03/06/2025 00:19:26,90.62,31.032,24.69,0.0,8.53
10789,03/06/2025 00:20:26,91.087,31.01,24.67,0.0,8.5
10790,03/06/2025 00:21:26,90.135,31.013,24.69,0.0,8.51
10791,03/06/2025 00:22:26,89.65,30.983,24.73,0.0,8.51
10792,03/06/2025 00:23:26,90.831,30.912,24.77,0.0,8.47
10793,03/06/2025 00:24:26,90.62,30.924,24.98,0.0,8.61
10794,03/06/2025 00:25:26,90.3,30.967,24.87,0.0,8.58
10795,03/06/2025 00:26:26,90.217,31.073,24.79,0.0,8.62
10796,03/06/2025 00:27:26,90.025,31.057,24.67,0.0,8.54
10797,03/06/2025 00:28:26,90.62,31.061,24.66,0.0,8.53
10798,03/06/2025 00:29:26,90.629,31.046,24.54,0.0,8.45
10799,03/06/2025 00:30:26,90.474,31.059,24.54,0.0,8.46
10800,03/06/2025 00:31:26,90.043,31.054,24.49,0.0,8.43
10801,03/06/2025 00:32:26,90.282,31.023,24.49,0.0,8.4
10802,03/06/2025 00:33:26,89.998,30.972,24.46,0.0,8.34
10803,03/06/2025 00:34:26,89.256,30.983,24.43,0.0,8.33
10804,03/06/2025 00:35:26,90.675,30.942,24.43,0.0,8.29
10805,03/06/2025 00:36:26,89.439,30.889,24.39,0.0,8.23
10806,03/06/2025 00:37:26,90.529,30.834,24.41,0.0,8.19
10807,03/06/2025 00:38:26,90.611,30.88,24.31,0.0,8.17
10808,03/06/2025 00:39:26,90.19,30.875,24.3,0.0,8.16
10809,03/06/2025 00:40:26,92.506,30.85,24.34,0.0,8.17
10810,03/06/2025 00:41:26,92.415,30.804,24.4,0.0,8.16
10811,03/06/2025 00:42:26,92.067,30.813,24.4,0.0,8.17
10812,03/06/2025 00:43:26,92.168,30.785,24.47,0.0,8.19
10813,03/06/2025 00:44:26,76.274,30.331,24.58,0.0,7.87
10814,03/06/2025 00:45:26,76.118,30.097,24.71,0.0,7.75
10815,03/06/2025 00:46:26,75.715,29.965,24.54,0.0,7.54
10816,03/06/2025 00:47:26,87.517,29.987,24.6,0.0,7.6
10817,03/06/2025 00:48:26,106.459,30.609,24.57,0.0,8.1
10818,03/06/2025 00:49:26,91.92,30.604,24.5,0.0,8.05
10819,03/06/2025 00:50:26,91.334,30.571,24.51,0.0,8.03
10820,03/06/2025 00:51:26,91.957,30.546,24.54,0.0,8.03
10821,03/06/2025 00:52:26,91.572,30.47,24.6,0.0,8.0
10822,03/06/2025 00:53:26,95.418,30.477,24.6,0.0,8.0
10823,03/06/2025 00:54:26,94.383,30.472,24.55,0.0,7.97
10824,03/06/2025 00:55:26,94.502,30.459,24.53,0.0,7.95
10825,03/06/2025 00:56:26,93.642,30.469,24.51,0.0,7.95
10826,03/06/2025 00:57:26,93.843,30.448,24.47,0.0,7.9
10827,03/06/2025 00:58:26,94.09,30.418,24.45,0.0,7.87
10828,03/06/2025 00:59:26,94.392,30.443,24.45,0.0,7.89
10829,03/06/2025 01:00:26,91.508,30.388,24.42,0.0,7.82
10830,03/06/2025 01:01:26,92.341,30.38,24.48,0.0,7.85
10831,03/06/2025 01:02:26,91.774,30.352,24.48,0.0,7.83
10832,03/06/2025 01:03:26,91.426,30.306,24.49,0.0,7.8
10833,03/06/2025 01:04:26,90.117,30.256,24.57,0.0,7.8
10834,03/06/2025 01:05:26,89.87,30.268,24.6,0.0,7.83
10835,03/06/2025 01:06:26,89.439,30.224,24.73,0.0,7.87
10836,03/06/2025 01:07:26,89.696,30.224,24.84,0.0,7.94
10837,03/06/2025 01:08:26,89.531,30.275,24.79,0.0,7.95
10838,03/06/2025 01:09:26,88.798,30.33,24.62,0.0,7.9
10839,03/06/2025 01:10:26,89.21,30.344,24.57,0.0,7.87
10840,03/06/2025 01:11:26,89.137,30.339,24.5,0.0,7.83
10841,03/06/2025 01:12:26,89.558,30.331,24.52,0.0,7.83
10842,03/06/2025 01:13:26,89.018,30.287,24.49,0.0,7.78
10843,03/06/2025 01:14:26,89.082,30.246,24.46,0.0,7.73
10844,03/06/2025 01:15:26,88.917,30.265,24.5,0.0,7.77
10845,03/06/2025 01:16:26,89.888,30.249,24.55,0.0,7.78
10846,03/06/2025 01:17:26,89.668,30.205,24.51,0.0,7.73
10847,03/06/2025 01:18:26,89.027,30.187,24.55,0.0,7.73
10848,03/06/2025 01:19:26,88.899,30.191,24.51,0.0,7.71
10849,03/06/2025 01:20:26,88.267,30.166,24.53,0.0,7.7
10850,03/06/2025 01:21:26,88.359,30.141,24.54,0.0,7.69
10851,03/06/2025 01:22:26,88.936,30.092,24.53,0.0,7.64
10852,03/06/2025 01:23:26,88.45,30.131,24.57,0.0,7.7
10853,03/06/2025 01:24:26,87.581,30.094,24.51,0.0,7.63
10854,03/06/2025 01:25:26,87.498,30.095,24.52,0.0,7.64
10855,03/06/2025 01:26:26,87.306,30.07,24.54,0.0,7.63
10856,03/06/2025 01:27:26,87.114,29.977,24.59,0.0,7.58
10857,03/06/2025 01:28:26,87.407,29.968,24.7,0.0,7.64
10858,03/06/2025 01:29:26,87.178,30.047,24.62,0.0,7.66
10859,03/06/2025 01:30:26,87.352,30.149,24.57,0.0,7.71
10860,03/06/2025 01:31:26,87.315,30.187,24.47,0.0,7.69
10861,03/06/2025 01:32:26,86.894,30.161,24.41,0.0,7.63
10862,03/06/2025 01:33:26,86.482,30.155,24.41,0.0,7.62
10863,03/06/2025 01:34:26,88.56,30.175,24.45,0.0,7.66
10864,03/06/2025 01:35:26,88.267,30.164,24.46,0.0,7.66
10865,03/06/2025 01:36:26,88.386,30.191,24.39,0.0,7.64
10866,03/06/2025 01:37:26,88.02,30.205,24.34,0.0,7.62
10867,03/06/2025 01:38:26,87.425,30.22,24.28,0.0,7.6
10868,03/06/2025 01:39:26,87.947,30.172,24.28,0.0,7.56
10869,03/06/2025 01:40:26,87.636,30.194,24.3,0.0,7.59
10870,03/06/2025 01:41:26,86.931,30.164,24.3,0.0,7.56
10871,03/06/2025 01:42:26,87.288,30.139,24.34,0.0,7.57
10872,03/06/2025 01:43:26,88.066,30.152,24.34,0.0,7.58
10873,03/06/2025 01:44:26,88.048,30.141,24.34,0.0,7.57
10874,03/06/2025 01:45:26,88.551,30.12,24.35,0.0,7.56
10875,03/06/2025 01:46:26,89.21,30.095,24.29,0.0,7.5
10876,03/06/2025 01:47:26,89.989,30.103,24.33,0.0,7.53
10877,03/06/2025 01:48:26,89.421,30.092,24.35,0.0,7.53
10878,03/06/2025 01:49:26,88.972,30.051,24.34,0.0,7.49
10879,03/06/2025 01:50:26,88.899,30.13,24.4,0.0,7.59
10880,03/06/2025 01:51:26,89.494,30.152,24.46,0.0,7.65
10881,03/06/2025 01:52:26,89.54,30.256,24.28,0.0,7.63
10882,03/06/2025 01:53:26,89.87,30.294,24.22,0.0,7.62
10883,03/06/2025 01:54:26,89.705,30.276,24.16,0.0,7.57
10884,03/06/2025 01:55:26,89.696,30.279,24.15,0.0,7.57
10885,03/06/2025 01:56:26,90.025,30.27,24.1,0.0,7.53
10886,03/06/2025 01:57:26,90.547,30.281,24.07,0.0,7.52
10887,03/06/2025 01:58:26,90.437,30.237,24.06,0.0,7.48
10888,03/06/2025 01:59:26,90.703,30.253,24.12,0.0,7.53
10889,03/06/2025 02:00:26,90.794,30.226,24.09,0.0,7.49
10890,03/06/2025 02:01:26,90.547,30.238,24.04,0.0,7.47
10891,03/06/2025 02:02:26,90.144,30.171,24.07,0.0,7.43
10892,03/06/2025 02:03:26,89.549,30.182,24.08,0.0,7.45
10893,03/06/2025 02:04:26,89.046,30.16,24.08,0.0,7.43
10894,03/06/2025 02:05:26,89.064,30.142,24.08,0.0,7.41
10895,03/06/2025 02:06:26,88.258,30.117,24.14,0.0,7.43
10896,03/06/2025 02:07:26,88.533,30.08,24.11,0.0,7.38
10897,03/06/2025 02:08:26,88.753,30.102,24.13,0.0,7.41
10898,03/06/2025 02:09:26,88.688,30.114,24.2,0.0,7.46
10899,03/06/2025 02:10:26,89.577,30.056,24.26,0.0,7.45
10900,03/06/2025 02:11:26,89.485,30.12,24.32,0.0,7.54
10901,03/06/2025 02:12:26,89.311,30.191,24.39,0.0,7.64
10902,03/06/2025 02:13:26,87.819,30.238,24.25,0.0,7.59
10903,03/06/2025 02:14:26,89.284,30.3,24.23,0.0,7.64
10904,03/06/2025 02:15:26,89.512,30.292,24.16,0.0,7.59
10905,03/06/2025 02:16:26,88.643,30.261,24.13,0.0,7.54
10906,03/06/2025 02:17:26,88.835,30.253,24.16,0.0,7.55
10907,03/06/2025 02:18:26,89.403,30.265,24.08,0.0,7.52
10908,03/06/2025 02:19:26,88.89,30.218,24.0,0.0,7.42
10909,03/06/2025 02:20:26,88.643,30.193,23.95,0.0,7.37
10910,03/06/2025 02:21:26,89.531,30.166,23.95,0.0,7.35
10911,03/06/2025 02:22:26,89.091,30.117,23.89,0.0,7.27
10912,03/06/2025 02:23:26,88.963,30.13,23.9,0.0,7.29
10913,03/06/2025 02:24:26,88.927,30.111,23.87,0.0,7.26
10914,03/06/2025 02:25:26,89.229,30.109,23.94,0.0,7.3
10915,03/06/2025 02:26:26,88.835,30.07,23.88,0.0,7.23
10916,03/06/2025 02:27:26,88.872,30.051,23.93,0.0,7.24
10917,03/06/2025 02:28:26,89.137,29.976,23.96,0.0,7.2
10918,03/06/2025 02:29:26,89.238,29.992,23.94,0.0,7.2
10919,03/06/2025 02:30:26,89.027,29.965,24.01,0.0,7.22
10920,03/06/2025 02:31:26,88.661,29.96,24.01,0.0,7.22
10921,03/06/2025 02:32:26,99.208,29.932,24.07,0.0,7.23
10922,03/06/2025 02:33:26,101.799,29.982,24.19,0.0,7.35
10923,03/06/2025 02:34:26,97.331,30.026,24.3,0.0,7.45
10924,03/06/2025 02:35:26,90.84,30.122,24.0,0.0,7.34
10925,03/06/2025 02:36:26,85.878,30.075,24.01,0.0,7.31
10926,03/06/2025 02:37:26,85.942,30.109,23.92,0.0,7.29
10927,03/06/2025 02:38:26,86.152,30.124,23.92,0.0,7.3
10928,03/06/2025 02:39:26,86.317,30.105,23.96,0.0,7.3
10929,03/06/2025 02:40:26,86.555,30.13,23.92,0.0,7.31
10930,03/06/2025 02:41:26,85.887,30.047,23.91,0.0,7.23
10931,03/06/2025 02:42:26,85.988,29.992,23.88,0.0,7.16
10932,03/06/2025 02:43:26,86.555,29.987,23.89,0.0,7.17
10933,03/06/2025 02:44:26,86.061,30.003,23.88,0.0,7.17
10934,03/06/2025 02:45:26,86.217,29.954,23.91,0.0,7.15
10935,03/06/2025 02:46:26,90.41,29.935,23.87,0.0,7.11
10936,03/06/2025 02:47:26,90.153,30.001,23.87,0.0,7.17
10937,03/06/2025 02:48:26,89.778,29.995,23.91,0.0,7.18
10938,03/06/2025 02:49:26,89.293,30.048,23.86,0.0,7.2
10939,03/06/2025 02:50:26,90.007,30.05,23.89,0.0,7.22
10940,03/06/2025 02:51:26,90.172,30.091,23.84,0.0,7.22
10941,03/06/2025 02:52:26,86.793,30.04,23.86,0.0,7.19
10942,03/06/2025 02:53:26,87.031,29.981,23.9,0.0,7.17
10943,03/06/2025 02:54:26,86.848,30.018,24.02,0.0,7.27
10944,03/06/2025 02:55:26,89.027,30.067,24.22,0.0,7.43
10945,03/06/2025 02:56:26,89.732,30.198,23.83,0.0,7.31
10946,03/06/2025 02:57:26,89.558,30.223,23.74,0.0,7.27
10947,03/06/2025 02:58:26,99.94,30.245,23.68,0.0,7.26
10948,03/06/2025 02:59:26,97.34,30.243,23.67,0.0,7.25
10949,03/06/2025 03:00:26,96.507,30.202,23.67,0.0,7.21
10950,03/06/2025 03:01:26,83.708,30.229,23.58,0.0,7.18
10951,03/06/2025 03:02:26,89.082,30.198,23.56,0.0,7.14
10952,03/06/2025 03:03:26,89.201,30.111,23.58,0.0,7.08
10953,03/06/2025 03:04:26,88.67,30.094,23.56,0.0,7.05
10954,03/06/2025 03:05:26,88.313,30.029,23.56,0.0,7.0
10955,03/06/2025 03:06:26,88.304,29.981,23.54,0.0,6.94
10956,03/06/2025 03:07:26,87.691,29.996,23.62,0.0,7.01
10957,03/06/2025 03:08:26,88.304,29.982,23.63,0.0,7.0
10958,03/06/2025 03:09:26,88.377,29.962,23.68,0.0,7.01
10959,03/06/2025 03:10:26,87.764,29.944,23.8,0.0,7.07
10960,03/06/2025 03:11:26,88.295,29.924,23.77,0.0,7.04
10961,03/06/2025 03:12:26,87.864,29.933,23.78,0.0,7.05
10962,03/06/2025 03:13:26,88.45,29.919,23.72,0.0,7.0
10963,03/06/2025 03:14:26,87.736,29.861,23.81,0.0,7.01
10964,03/06/2025 03:15:26,88.295,29.929,23.98,0.0,7.17
10965,03/06/2025 03:16:26,87.416,29.952,23.84,0.0,7.11
10966,03/06/2025 03:17:26,87.535,30.036,23.69,0.0,7.08
10967,03/06/2025 03:18:26,87.81,30.054,23.6,0.0,7.04
10968,03/06/2025 03:19:26,86.83,30.102,23.63,0.0,7.1
10969,03/06/2025 03:20:26,87.407,30.047,23.58,0.0,7.03
10970,03/06/2025 03:21:26,87.105,30.045,23.57,0.0,7.02
10971,03/06/2025 03:22:26,86.802,30.032,23.52,0.0,6.98
10972,03/06/2025 03:23:26,86.638,30.004,23.47,0.0,6.92
10973,03/06/2025 03:24:26,86.262,30.02,23.5,0.0,6.95
10974,03/06/2025 03:25:26,86.903,29.979,23.5,0.0,6.92
10975,03/06/2025 03:26:26,88.103,29.966,23.52,0.0,6.92
10976,03/06/2025 03:27:26,91.563,30.04,23.5,0.0,6.97
10977,03/06/2025 03:28:26,94.319,30.069,23.37,0.0,6.91
10978,03/06/2025 03:29:26,94.264,30.12,23.39,0.0,6.97
10979,03/06/2025 03:30:26,93.816,30.224,23.37,0.0,7.05
10980,03/06/2025 03:31:26,95.793,30.3,23.35,0.0,7.09
10981,03/06/2025 03:32:26,96.699,30.357,23.25,0.0,7.08
10982,03/06/2025 03:33:26,90.886,30.417,23.22,0.0,7.11
10983,03/06/2025 03:34:26,90.703,30.333,23.21,0.0,7.03
10984,03/06/2025 03:35:26,90.41,30.281,23.26,0.0,7.02
10985,03/06/2025 03:36:26,77.235,30.32,23.53,0.0,7.23
10986,03/06/2025 03:37:26,80.32,30.47,23.52,0.0,7.34
10987,03/06/2025 03:38:26,80.494,30.559,23.25,0.0,7.24
10988,03/06/2025 03:39:26,80.723,30.658,23.18,0.0,7.29
10989,03/06/2025 03:40:26,80.943,30.739,23.12,0.0,7.32
10990,03/06/2025 03:41:26,81.236,30.794,23.08,0.0,7.33
10991,03/06/2025 03:42:26,82.051,30.856,23.0,0.0,7.34
10992,03/06/2025 03:43:26,81.932,30.866,22.92,0.0,7.3
10993,03/06/2025 03:44:26,81.73,30.892,22.84,0.0,7.27
10994,03/06/2025 03:45:26,80.888,30.899,22.81,0.0,7.25
10995,03/06/2025 03:46:26,81.575,30.899,22.75,0.0,7.21
10996,03/06/2025 03:47:26,81.621,30.907,22.73,0.0,7.21
10997,03/06/2025 03:48:26,82.206,30.926,22.69,0.0,7.19
10998,03/06/2025 03:49:26,81.703,30.927,22.72,0.0,7.22
10999,03/06/2025 03:50:26,82.371,30.935,22.62,0.0,7.16
11000,03/06/2025 03:51:26,82.023,30.897,22.69,0.0,7.17
11001,03/06/2025 03:52:26,82.051,30.912,22.61,0.0,7.13
11002,03/06/2025 03:53:26,79.579,30.894,22.61,0.0,7.12
11003,03/06/2025 03:54:26,79.322,30.842,22.65,0.0,7.1
11004,03/06/2025 03:55:26,79.35,30.777,22.9,0.0,7.21
11005,03/06/2025 03:56:26,79.57,30.818,22.67,0.0,7.09
11006,03/06/2025 03:57:26,94.667,30.848,22.88,0.0,7.25
11007,03/06/2025 03:58:26,95.033,30.905,22.62,0.0,7.14
11008,03/06/2025 03:59:26,94.731,30.9,22.53,0.0,7.07
11009,03/06/2025 04:00:26,98.686,30.975,22.53,0.0,7.13
11010,03/06/2025 04:01:26,98.576,30.98,22.44,0.0,7.08
11011,03/06/2025 04:02:26,97.771,30.962,22.48,0.0,7.09
11012,03/06/2025 04:03:26,98.155,30.997,22.42,0.0,7.08
11013,03/06/2025 04:04:26,102.934,31.177,22.34,0.0,7.18
11014,03/06/2025 04:05:26,102.623,31.277,22.26,0.0,7.21
11015,03/06/2025 04:06:26,102.568,31.367,22.27,0.0,7.29
11016,03/06/2025 04:07:26,102.238,31.452,22.13,0.0,7.27
11017,03/06/2025 04:08:26,101.927,31.505,22.11,0.0,7.3
11018,03/06/2025 04:09:26,102.174,31.61,22.03,0.0,7.33
11019,03/06/2025 04:10:26,100.114,31.611,21.93,0.0,7.27
11020,03/06/2025 04:11:26,100.188,31.615,21.94,0.0,7.27
11021,03/06/2025 04:12:26,99.931,31.687,21.94,0.0,7.34
11022,03/06/2025 04:13:26,99.126,31.624,21.97,0.0,7.31
11023,03/06/2025 04:14:26,100.508,31.651,22.09,0.0,7.41
11024,03/06/2025 04:15:26,100.252,31.715,22.11,0.0,7.47
11025,03/06/2025 04:16:26,100.819,31.827,21.86,0.0,7.4
11026,03/06/2025 04:17:26,101.259,31.946,21.74,0.0,7.42
11027,03/06/2025 04:18:26,101.405,31.986,21.66,0.0,7.4
11028,03/06/2025 04:19:26,100.279,31.963,21.58,0.0,7.32
11029,03/06/2025 04:20:26,99.455,31.983,21.48,0.0,7.27
11030,03/06/2025 04:21:26,99.528,31.946,21.49,0.0,7.25
11031,03/06/2025 04:22:26,100.252,31.933,21.43,0.0,7.2
11032,03/06/2025 04:23:26,101.003,31.902,21.48,0.0,7.21
11033,03/06/2025 04:24:26,100.948,31.869,21.44,0.0,7.15
11034,03/06/2025 04:25:26,110.176,31.843,21.44,0.0,7.13
11035,03/06/2025 04:26:26,95.802,31.83,21.42,0.0,7.1
11036,03/06/2025 04:27:26,95.592,31.811,21.42,0.0,7.09
11037,03/06/2025 04:28:26,95.811,31.814,21.38,0.0,7.07
11038,03/06/2025 04:29:26,96.571,31.786,21.42,0.0,7.07
11039,03/06/2025 04:30:26,95.454,31.792,21.47,0.0,7.11
11040,03/06/2025 04:31:26,95.94,31.766,21.47,0.0,7.08
11041,03/06/2025 04:32:26,95.171,31.669,21.46,0.0,7.0
11042,03/06/2025 04:33:26,95.93,31.626,21.84,0.0,7.22
11043,03/06/2025 04:34:26,96.049,31.674,21.71,0.0,7.17
11044,03/06/2025 04:35:26,96.681,31.795,21.45,0.0,7.09
11045,03/06/2025 04:36:26,96.287,31.864,21.4,0.0,7.12
11046,03/06/2025 04:37:26,96.608,31.858,21.42,0.0,7.13
11047,03/06/2025 04:38:26,96.141,31.874,21.32,0.0,7.07
11048,03/06/2025 04:39:26,96.461,31.827,21.32,0.0,7.03
11049,03/06/2025 04:40:26,95.921,31.773,21.34,0.0,7.0
11050,03/06/2025 04:41:26,96.452,31.805,21.3,0.0,7.0
11051,03/06/2025 04:42:26,97.176,31.763,21.38,0.0,7.03
11052,03/06/2025 04:43:26,83.973,31.691,21.42,0.0,6.99
11053,03/06/2025 04:44:26,71.815,31.046,21.49,0.0,6.51
11054,03/06/2025 04:45:26,71.833,30.634,21.67,0.0,6.28
11055,03/06/2025 04:46:26,103.282,30.9,21.87,0.0,6.64
11056,03/06/2025 04:47:26,97.56,31.086,21.84,0.0,6.77
11057,03/06/2025 04:48:26,107.567,31.099,21.92,0.0,6.84
11058,03/06/2025 04:49:26,96.754,31.04,21.9,0.0,6.77
11059,03/06/2025 04:50:26,96.818,31.01,21.94,0.0,6.78
11060,03/06/2025 04:51:26,96.425,30.996,21.97,0.0,6.79
11061,03/06/2025 04:52:26,96.306,31.015,21.99,0.0,6.81
11062,03/06/2025 04:53:26,96.562,31.129,21.95,0.0,6.88
11063,03/06/2025 04:54:26,99.794,31.232,21.74,0.0,6.83
11064,03/06/2025 04:55:26,99.574,31.248,21.53,0.0,6.7
11065,03/06/2025 04:56:26,100.078,31.337,21.51,0.0,6.76
11066,03/06/2025 04:57:26,100.453,31.372,21.42,0.0,6.73
11067,03/06/2025 04:58:26,101.085,31.398,21.28,0.0,6.65
11068,03/06/2025 04:59:26,101.323,31.372,21.28,0.0,6.63
11069,03/06/2025 05:00:26,104.985,31.468,21.23,0.0,6.68
11070,03/06/2025 05:01:26,106.67,31.543,21.12,0.0,6.66
